VarName,Date,Screw speed,Pressure,Barrel temp - zone1,Mould temperature,Extraction temperature,Cooling time,Holding time,Cycle time,Sinks,TOT - Energy cons.,Schrinkage,Piece weight
455,04/05/2021 14:48:44,150.1,2.6,173.6,56.9,83.0,44.2,3.1,49.3,0,26.0,1.47,82.94
456,04/05/2021 14:48:47,150.1,2.1,172.3,45.2,74.6,41.4,4.4,47.9,0,23.3,2.24,82.95
457,04/05/2021 14:48:50,150.2,2.2,175.7,41.3,67.4,43.1,5.6,50.7,0,22.6,2.23,82.80
458,04/05/2021 14:48:53,150.1,2.3,178.6,54.0,83.4,38.5,4.5,45.0,0,25.9,1.99,82.67
459,04/05/2021 14:48:56,149.9,1.9,185.8,59.3,87.4,42.0,3.2,47.2,0,27.1,2.74,83.17
460,04/05/2021 14:48:59,149.9,1.8,192.4,37.6,63.2,47.7,5.3,54.9,0,23.2,2.86,82.69
461,04/05/2021 14:49:2,150.0,1.7,175.1,55.4,84.0,38.9,4.7,45.6,0,25.1,2.92,83.18
462,04/05/2021 14:49:5,150.1,2.1,178.9,41.7,66.8,35.7,3.3,41.0,0,22.9,2.28,82.84
463,04/05/2021 14:49:8,150.1,1.8,177.7,60.5,87.8,42.2,4.7,48.9,1,26.4,2.83,83.17
464,04/05/2021 14:49:11,149.9,2.0,184.0,57.1,86.3,39.4,3.4,44.7,0,26.7,2.58,83.06
465,04/05/2021 14:49:14,150.0,1.9,183.3,54.3,81.4,41.5,3.6,47.2,0,25.8,2.69,83.07
466,04/05/2021 14:49:17,150.2,2.1,184.4,46.7,75.7,39.0,4.5,45.5,0,24.8,2.43,82.85
467,04/05/2021 14:49:20,150.0,2.2,183.4,43.5,69.3,42.3,3.3,47.6,0,23.8,2.22,83.23
468,04/05/2021 14:49:23,150.0,1.7,180.4,52.3,78.6,35.7,3.4,41.1,0,24.8,3.00,82.93
469,04/05/2021 14:49:26,150.0,1.5,174.9,54.2,81.4,43.2,4.8,50.0,0,24.5,3.20,83.16
470,04/05/2021 14:49:29,150.0,1.9,171.1,45.1,73.9,38.1,4.4,44.5,0,22.9,2.51,82.93
471,04/05/2021 14:49:32,150.0,2.2,174.9,57.2,85.0,38.9,3.6,44.5,0,25.9,2.16,82.58
472,04/05/2021 14:49:35,150.1,2.1,180.6,63.3,91.2,40.2,3.9,46.1,1,27.6,2.37,83.06
473,04/05/2021 14:49:38,149.9,2.1,184.5,46.3,71.6,37.5,4.0,43.5,0,24.3,2.46,83.12
474,04/05/2021 14:49:41,149.9,2.2,179.3,58.1,86.8,44.3,5.1,51.5,0,26.6,2.17,82.90
475,04/05/2021 14:49:44,149.7,1.9,174.6,37.0,64.1,36.9,3.5,42.3,0,21.5,2.59,83.35
476,04/05/2021 14:49:47,150.2,2.0,180.3,49.1,79.0,39.7,4.2,45.9,0,24.9,2.48,82.59
477,04/05/2021 14:49:50,149.8,2.1,171.3,39.2,68.2,38.5,2.9,43.4,0,21.9,2.30,83.49
478,04/05/2021 14:49:53,150.1,1.8,183.3,45.2,75.0,42.5,3.3,47.8,0,24.1,2.84,82.76
479,04/05/2021 14:49:56,149.9,2.2,178.8,60.0,88.1,44.6,6.2,52.8,0,26.8,2.26,82.96
480,04/05/2021 14:49:59,150.0,2.1,183.5,51.8,78.4,43.1,3.2,48.3,0,25.4,2.44,83.33
481,04/05/2021 14:50:2,150.0,2.3,183.7,37.9,65.1,41.2,3.7,46.9,0,22.9,2.16,82.99
482,04/05/2021 14:50:5,150.0,1.9,178.1,59.1,87.7,37.8,2.1,41.9,1,26.4,2.57,83.09
483,04/05/2021 14:50:8,150.0,2.1,177.3,60.4,89.5,42.5,4.6,49.2,1,26.8,2.31,82.99
484,04/05/2021 14:50:11,149.8,1.9,180.6,49.1,78.5,41.1,4.6,47.7,0,24.7,2.69,82.76
485,04/05/2021 14:50:14,150.0,2.0,186.2,56.0,81.4,37.7,3.9,43.6,0,26.4,2.51,83.24
486,04/05/2021 14:50:17,150.1,1.9,184.5,54.4,80.7,38.5,4.9,45.4,0,25.8,2.74,82.96
487,04/05/2021 14:50:20,149.9,1.9,182.8,47.8,73.8,38.8,2.7,43.5,0,24.3,2.73,82.96
488,04/05/2021 14:50:23,150.0,1.5,172.2,53.0,82.1,42.2,3.9,48.1,0,24.3,3.12,83.03
489,04/05/2021 14:50:26,150.1,2.1,175.3,49.1,77.5,32.3,4.1,38.4,0,24.3,2.27,82.97
490,04/05/2021 14:50:29,150.1,2.1,171.7,47.7,72.8,45.6,3.7,51.3,0,23.3,2.25,82.89
491,04/05/2021 14:50:32,150.0,2.0,178.3,45.6,72.9,37.3,4.6,43.9,0,23.6,2.52,82.89
492,04/05/2021 14:50:35,150.2,2.0,184.8,48.4,74.1,36.8,5.3,44.1,0,24.7,2.54,83.02
493,04/05/2021 14:50:38,149.8,2.2,185.3,38.5,63.9,41.3,3.4,46.7,0,23.0,2.22,83.12
494,04/05/2021 14:50:41,149.9,2.1,189.7,45.7,73.0,40.0,6.8,48.8,0,24.9,2.47,82.87
495,04/05/2021 14:50:44,149.9,1.8,182.3,32.5,59.3,42.2,3.7,47.8,0,21.2,2.79,82.89
496,04/05/2021 14:50:47,150.1,1.8,179.9,54.4,84.0,46.2,4.1,52.3,0,25.6,2.82,82.75
497,04/05/2021 14:50:50,150.1,2.3,175.4,51.6,81.2,40.3,4.0,46.3,0,25.1,1.96,83.20
498,04/05/2021 14:50:53,149.9,2.2,173.2,50.2,75.5,40.0,4.8,46.8,0,24.1,2.14,83.10
499,04/05/2021 14:50:56,149.8,1.9,177.6,61.4,88.6,43.8,2.7,48.5,1,26.7,2.57,83.17
500,04/05/2021 14:50:59,150.0,2.3,181.6,65.1,93.7,36.9,5.4,44.2,1,28.3,2.10,83.22
501,04/05/2021 14:51:2,149.9,1.9,185.2,43.3,71.4,33.6,3.6,39.3,0,23.9,2.75,82.96
502,04/05/2021 14:51:5,150.0,1.9,179.6,64.3,90.6,45.4,3.3,50.7,1,27.3,2.71,82.67
503,04/05/2021 14:51:8,149.9,2.1,172.9,39.9,68.4,40.3,4.3,46.6,0,22.2,2.24,83.36
504,04/05/2021 14:51:11,150.3,2.2,163.5,44.6,72.4,41.2,3.8,47.0,0,22.2,2.06,83.15
505,04/05/2021 14:51:14,150.1,2.0,177.3,59.0,87.1,38.4,2.5,42.9,0,26.4,2.43,82.96
506,04/05/2021 14:51:17,150.1,1.7,183.3,43.4,72.5,37.5,3.7,43.1,0,23.6,3.00,83.25
507,04/05/2021 14:51:20,149.9,1.6,176.6,49.2,74.7,42.3,3.5,47.9,0,23.6,3.08,83.05
508,04/05/2021 14:51:23,149.9,2.1,186.9,61.1,90.4,40.2,4.6,46.8,1,27.9,2.46,82.85
509,04/05/2021 14:51:26,150.1,2.1,186.9,56.5,86.0,38.5,4.2,44.7,0,27.1,2.39,83.11
510,04/05/2021 14:51:29,150.0,2.2,187.8,44.7,74.3,37.2,5.5,44.7,0,24.9,2.30,83.06
511,04/05/2021 14:51:32,150.0,2.0,174.5,53.8,82.5,39.9,3.4,45.3,0,25.0,2.50,83.03
512,04/05/2021 14:51:35,150.0,2.1,176.2,52.6,78.1,38.2,3.8,44.1,0,24.8,2.34,82.80
513,04/05/2021 14:51:38,149.7,1.9,177.9,31.3,59.0,35.6,4.3,41.9,0,20.7,2.67,82.99
514,04/05/2021 14:51:41,150.0,1.9,171.2,37.4,63.1,41.8,2.6,46.4,0,21.1,2.58,82.87
515,04/05/2021 14:51:44,150.3,2.2,179.9,42.9,68.3,39.2,3.3,44.6,0,23.3,2.22,82.92
516,04/05/2021 14:51:47,150.0,2.0,187.9,53.0,78.2,36.4,2.9,41.3,0,25.9,2.58,82.90
517,04/05/2021 14:51:50,150.1,2.0,178.7,38.8,65.1,41.7,3.5,47.3,0,22.3,2.43,83.20
518,04/05/2021 14:51:53,150.1,2.2,187.3,46.3,74.2,41.5,2.4,45.9,0,25.0,2.31,82.86
519,04/05/2021 14:51:56,149.9,1.9,182.1,44.7,70.6,39.6,3.2,44.8,0,23.7,2.64,83.11
520,04/05/2021 14:51:59,149.9,1.8,180.1,54.8,84.2,41.0,3.5,46.5,0,25.7,2.86,82.89
521,04/05/2021 14:52:2,150.0,1.7,176.7,48.4,75.3,42.5,3.5,48.0,0,23.8,2.85,82.81
522,04/05/2021 14:52:5,149.9,2.2,178.9,47.6,75.7,41.4,5.1,48.5,0,24.4,2.16,82.98
523,04/05/2021 14:52:8,150.0,1.7,176.2,42.6,70.7,39.0,5.2,46.2,0,22.7,2.85,83.02
524,04/05/2021 14:52:11,149.9,2.1,177.8,47.8,74.3,38.7,3.9,44.6,0,24.1,2.31,82.73
525,04/05/2021 14:52:14,150.1,1.8,179.7,57.3,85.6,43.2,4.0,49.3,0,26.0,2.82,82.99
526,04/05/2021 14:52:17,150.3,2.0,186.7,48.2,74.1,37.0,3.8,42.8,0,24.9,2.58,83.10
527,04/05/2021 14:52:20,150.1,2.1,180.7,45.7,75.1,45.9,4.1,52.0,0,24.3,2.32,82.86
528,04/05/2021 14:52:23,150.0,2.0,180.5,50.1,75.3,41.2,5.1,48.2,0,24.6,2.47,83.17
529,04/05/2021 14:52:26,150.0,1.8,171.5,42.6,69.3,43.5,4.6,50.1,0,22.2,2.67,82.70
530,04/05/2021 14:52:29,150.0,1.5,183.7,39.9,65.9,36.9,3.9,42.8,0,22.5,3.22,82.78
531,04/05/2021 14:52:32,150.2,1.7,179.2,57.4,86.4,45.7,3.8,51.4,0,26.0,2.96,82.71
532,04/05/2021 14:52:35,150.1,1.9,181.9,54.7,84.6,39.8,4.7,46.5,0,26.0,2.64,83.36
533,04/05/2021 14:52:38,150.1,2.1,183.8,60.6,89.4,40.8,4.4,47.1,1,27.5,2.35,82.99
534,04/05/2021 14:52:41,150.0,1.8,176.7,47.2,75.4,40.1,3.9,45.9,0,23.8,2.70,82.88
535,04/05/2021 14:52:44,150.1,1.7,173.1,52.2,82.1,39.3,3.0,44.3,0,24.4,2.87,83.00
536,04/05/2021 14:52:47,150.1,2.1,175.9,46.1,76.1,35.6,5.1,42.7,0,24.0,2.25,83.04
537,04/05/2021 14:52:50,150.0,2.1,170.8,52.8,80.9,41.0,3.1,46.1,0,24.5,2.32,83.14
538,04/05/2021 14:52:53,150.1,2.0,182.2,45.6,73.4,43.0,3.6,48.7,0,24.1,2.58,83.10
539,04/05/2021 14:52:56,150.0,1.9,179.9,44.0,73.1,34.2,5.3,41.6,0,23.6,2.60,83.31
540,04/05/2021 14:52:59,149.9,2.0,182.8,56.4,85.6,39.0,1.9,42.9,1,26.5,2.48,83.01
541,04/05/2021 14:53:2,150.1,2.1,170.8,52.9,82.2,42.0,4.4,48.3,0,24.7,2.28,83.09
542,04/05/2021 14:53:5,149.9,1.9,180.0,55.1,81.5,41.2,3.0,46.1,0,25.6,2.65,82.94
543,04/05/2021 14:53:8,150.1,2.0,184.4,40.8,70.5,41.8,4.0,47.8,0,23.6,2.58,83.00
544,04/05/2021 14:53:11,150.0,1.8,178.6,57.0,83.7,37.9,4.1,44.0,0,25.7,2.83,83.16
545,04/05/2021 14:53:14,150.1,2.2,176.1,50.8,77.4,45.9,4.6,52.6,0,24.6,2.14,83.08
546,04/05/2021 14:53:17,150.1,2.0,187.2,51.1,80.2,32.9,5.3,40.2,0,25.9,2.56,83.02
547,04/05/2021 14:53:20,150.0,2.2,182.4,37.2,62.3,44.8,4.6,51.4,0,22.4,2.26,83.02
548,04/05/2021 14:53:23,150.1,1.9,188.4,47.7,76.7,36.4,3.1,41.5,0,25.2,2.77,83.24
549,04/05/2021 14:53:26,149.9,1.7,169.2,46.3,74.7,42.6,4.3,49.0,0,22.7,2.86,83.27
550,04/05/2021 14:53:29,150.1,2.3,184.4,54.9,82.1,38.9,4.4,45.3,0,26.4,2.10,83.19
551,04/05/2021 14:53:32,149.9,2.2,175.1,59.2,88.2,44.2,3.8,50.1,0,26.4,2.14,83.23
552,04/05/2021 14:53:35,150.0,1.9,186.5,53.3,78.6,39.5,4.9,46.4,0,25.7,2.79,83.22
553,04/05/2021 14:53:38,150.0,2.0,179.1,61.9,90.5,33.3,3.3,38.6,1,27.2,2.46,82.97
554,04/05/2021 14:53:41,150.0,2.0,185.9,58.9,88.9,38.4,5.1,45.5,0,27.3,2.61,83.13
555,04/05/2021 14:53:44,149.9,1.7,178.6,43.9,70.3,39.2,3.8,45.0,0,23.0,2.86,82.94
556,04/05/2021 14:53:47,150.0,2.2,182.7,44.5,73.8,37.4,2.1,41.5,0,24.3,2.18,83.00
557,04/05/2021 14:53:50,150.2,1.8,176.3,39.7,68.0,40.9,2.9,45.7,0,22.2,2.83,82.68
558,04/05/2021 14:53:53,150.1,2.1,180.8,44.3,72.1,38.3,3.3,43.6,0,23.8,2.38,82.70
559,04/05/2021 14:53:56,150.1,2.0,188.3,47.7,77.2,43.1,4.0,49.1,0,25.3,2.57,83.28
560,04/05/2021 14:53:59,150.0,2.0,184.2,42.3,71.5,39.7,4.1,45.7,0,23.7,2.61,83.26
561,04/05/2021 14:54:2,149.9,1.8,179.9,54.5,84.3,35.2,6.0,43.2,0,25.7,2.74,83.28
562,04/05/2021 14:54:5,150.0,2.1,173.8,50.4,79.0,37.4,2.2,41.7,1,24.5,2.23,83.00
563,04/05/2021 14:54:8,150.0,1.7,184.9,46.7,75.8,36.3,4.3,42.6,0,24.5,2.98,83.24
564,04/05/2021 14:54:11,149.9,1.7,176.1,69.0,98.7,36.0,3.7,41.7,1,28.0,2.95,83.23
565,04/05/2021 14:54:14,149.9,2.5,174.0,53.9,82.1,40.3,2.5,44.9,0,25.5,1.76,82.98
566,04/05/2021 14:54:17,150.1,1.9,177.2,46.5,73.9,38.1,3.6,43.7,0,23.7,2.57,82.90
567,04/05/2021 14:54:20,150.1,2.1,178.8,58.4,86.8,41.7,2.9,46.7,0,26.5,2.26,83.02
568,04/05/2021 14:54:23,149.9,2.2,182.1,44.0,72.4,40.3,5.9,48.2,0,24.1,2.20,83.04
569,04/05/2021 14:54:26,149.9,1.9,182.6,52.1,81.6,39.5,2.7,44.3,0,25.5,2.66,83.42
570,04/05/2021 14:54:29,149.8,2.1,177.5,48.6,78.1,42.5,4.0,48.5,0,24.5,2.38,82.95
571,04/05/2021 14:54:32,150.1,2.0,181.1,46.2,74.7,41.3,3.4,46.8,0,24.2,2.45,82.72
572,04/05/2021 14:54:35,150.0,2.2,182.1,50.1,78.4,37.9,2.8,42.6,0,25.3,2.20,82.95
573,04/05/2021 14:54:38,150.1,1.9,182.6,49.2,74.4,41.0,4.5,47.5,0,24.5,2.69,82.84
574,04/05/2021 14:54:41,150.0,2.0,181.5,62.6,91.1,38.3,3.3,43.5,1,27.5,2.47,83.16
575,04/05/2021 14:54:44,150.0,2.1,179.6,49.4,77.2,41.3,7.0,50.3,0,24.8,2.27,83.09
576,04/05/2021 14:54:47,150.0,1.7,183.1,56.3,82.6,41.9,4.0,47.9,0,25.9,2.95,82.95
577,04/05/2021 14:54:50,149.9,2.3,176.1,38.6,65.2,44.8,5.0,51.8,0,22.3,1.95,82.86
578,04/05/2021 14:54:53,150.1,2.0,182.0,49.4,79.0,44.5,4.5,50.9,0,25.1,2.45,82.79
579,04/05/2021 14:54:56,150.0,2.3,175.4,37.4,63.8,39.0,3.5,44.4,0,22.0,2.01,82.67
580,04/05/2021 14:54:59,150.0,2.0,181.4,52.3,79.4,46.1,4.3,52.5,0,25.4,2.44,83.01
581,04/05/2021 14:55:2,150.0,1.7,190.8,53.1,80.5,42.9,3.1,47.9,0,26.1,3.07,82.95
582,04/05/2021 14:55:5,150.1,1.9,185.2,39.7,68.0,43.2,4.9,50.1,0,23.2,2.66,83.20
583,04/05/2021 14:55:8,150.0,2.5,179.3,47.7,75.9,37.4,5.3,44.7,0,24.8,1.68,83.13
584,04/05/2021 14:55:11,149.9,2.2,185.3,47.2,73.9,38.3,2.5,42.8,0,24.9,2.20,82.85
585,04/05/2021 14:55:14,150.0,2.1,177.3,50.1,80.0,43.3,3.9,49.2,0,24.8,2.36,82.85
586,04/05/2021 14:55:17,150.0,2.0,185.4,58.6,85.3,45.7,3.8,51.5,0,26.9,2.57,82.84
587,04/05/2021 14:55:20,150.0,2.1,181.4,58.2,86.9,39.0,3.4,44.4,0,26.7,2.37,82.91
588,04/05/2021 14:55:23,149.9,1.8,181.3,47.1,72.3,42.2,3.5,47.7,0,23.9,2.79,83.16
589,04/05/2021 14:55:26,150.0,2.0,179.7,51.4,80.3,36.8,4.6,43.4,0,25.2,2.46,83.20
590,04/05/2021 14:55:29,150.1,2.3,176.2,59.4,86.0,41.3,4.8,48.1,0,26.4,2.03,83.06
591,04/05/2021 14:55:32,150.1,2.1,176.9,51.0,77.1,38.4,3.0,43.5,0,24.6,2.25,83.21
592,04/05/2021 14:55:35,150.0,1.8,182.3,45.4,70.5,41.3,3.3,46.6,0,23.6,2.89,83.41
593,04/05/2021 14:55:38,150.1,2.0,178.0,46.1,71.9,43.5,4.5,50.0,0,23.6,2.50,82.96
594,04/05/2021 14:55:41,149.9,1.8,183.0,62.2,91.2,43.5,4.0,49.5,1,27.4,2.89,83.05
595,04/05/2021 14:55:44,150.0,1.8,180.0,57.7,83.6,43.7,6.4,52.1,0,25.9,2.81,83.49
596,04/05/2021 14:55:47,150.0,1.6,184.6,48.7,74.7,43.5,4.8,50.3,0,24.4,3.12,83.01
597,04/05/2021 14:55:50,150.0,1.9,182.3,55.4,80.9,39.5,3.5,45.0,0,25.8,2.65,82.87
598,04/05/2021 14:55:53,149.9,2.1,174.3,42.1,71.6,41.5,4.2,47.7,0,22.9,2.27,82.97
599,04/05/2021 14:55:56,150.1,2.1,187.0,63.5,88.7,40.8,6.5,49.3,1,28.1,2.36,82.79
600,04/05/2021 14:55:59,149.9,2.3,181.2,47.9,74.3,39.4,3.9,45.3,0,24.7,2.01,82.86
601,04/05/2021 14:56:2,149.9,2.0,177.1,45.3,72.6,39.1,3.8,44.9,0,23.5,2.51,82.99
602,04/05/2021 14:56:5,150.1,2.0,187.7,61.6,87.8,37.5,4.1,43.6,1,27.7,2.56,83.10
603,04/05/2021 14:56:8,149.9,2.3,176.4,52.0,77.6,37.0,5.2,44.2,0,24.9,2.03,83.23
604,04/05/2021 14:56:11,149.9,2.1,171.1,58.0,83.1,38.3,5.2,45.5,0,25.3,2.31,82.70
605,04/05/2021 14:56:14,149.8,2.0,179.0,49.6,79.2,37.3,3.2,42.4,0,24.8,2.48,83.10
606,04/05/2021 14:56:17,150.0,2.4,184.8,38.8,64.9,36.7,4.0,42.7,0,23.3,1.94,82.91
607,04/05/2021 14:56:20,150.0,2.0,185.1,65.7,93.8,43.5,3.4,48.9,1,28.4,2.57,82.96
608,04/05/2021 14:56:23,150.0,2.0,177.7,44.3,73.3,42.6,2.8,47.4,0,23.5,2.51,82.77
609,04/05/2021 14:56:26,149.8,1.9,182.7,57.8,85.4,44.2,2.6,48.8,0,26.5,2.61,82.91
610,04/05/2021 14:56:29,149.9,1.9,177.6,55.6,81.6,37.6,2.5,42.1,1,25.4,2.66,83.35
611,04/05/2021 14:56:32,150.0,1.8,178.5,52.6,79.2,36.7,4.0,42.6,0,24.8,2.79,82.75
612,04/05/2021 14:56:35,150.0,1.9,177.4,39.5,68.7,40.4,1.2,43.6,0,22.5,2.59,82.63
613,04/05/2021 14:56:38,149.9,2.2,178.4,53.8,81.9,39.0,3.3,44.3,0,25.6,2.14,83.15
614,04/05/2021 14:56:41,150.0,2.1,178.2,46.0,71.1,45.2,4.6,51.8,0,23.6,2.39,83.26
615,04/05/2021 14:56:44,149.9,1.8,177.8,48.3,76.3,40.8,3.4,46.2,0,24.0,2.83,83.07
616,04/05/2021 14:56:47,150.0,2.0,174.0,39.2,66.0,43.5,4.0,49.6,0,21.9,2.43,82.95
617,04/05/2021 14:56:50,149.9,1.9,185.0,52.8,79.3,42.8,4.9,49.7,0,25.6,2.65,82.78
618,04/05/2021 14:56:53,150.0,2.1,187.2,59.7,88.6,38.1,3.5,43.6,0,27.6,2.43,83.13
619,04/05/2021 14:56:56,150.0,2.1,174.6,46.7,72.0,40.0,5.0,47.0,0,23.4,2.35,82.72
620,04/05/2021 14:56:59,149.8,1.8,171.5,43.7,73.7,42.5,6.6,51.1,0,22.7,2.76,83.36
621,04/05/2021 14:57:2,150.1,2.0,174.4,58.2,87.4,39.0,3.8,44.8,0,26.1,2.38,82.80
622,04/05/2021 14:57:5,150.1,2.3,182.4,56.7,83.8,43.6,4.0,49.6,0,26.6,2.07,82.61
623,04/05/2021 14:57:8,150.1,1.9,175.6,58.4,85.7,41.8,3.9,47.6,0,25.9,2.55,82.99
624,04/05/2021 14:57:11,150.0,2.0,168.0,43.9,71.3,42.2,4.6,48.9,0,22.3,2.36,82.78
625,04/05/2021 14:57:14,150.1,1.8,175.7,57.3,84.6,37.7,3.0,42.6,0,25.6,2.76,82.79
626,04/05/2021 14:57:17,149.8,1.9,181.0,46.7,71.9,37.1,5.2,44.3,0,23.9,2.61,83.15
627,04/05/2021 14:57:20,150.0,2.1,182.1,54.6,82.1,38.5,3.1,43.6,0,26.0,2.37,83.00
628,04/05/2021 14:57:23,150.0,1.7,181.0,50.7,80.5,37.5,5.1,44.6,0,25.0,2.90,82.81
629,04/05/2021 14:57:26,149.9,2.1,181.7,49.4,78.6,40.1,2.7,44.9,0,25.0,2.43,83.47
630,04/05/2021 14:57:29,150.0,1.8,177.9,45.9,71.9,44.7,5.1,51.8,0,23.4,2.77,83.13
631,04/05/2021 14:57:32,150.0,2.3,177.8,54.9,81.3,39.9,2.8,44.7,0,25.6,2.09,83.03
632,04/05/2021 14:57:35,150.0,2.0,181.3,38.8,66.1,31.4,2.1,35.6,0,22.6,2.47,82.69
633,04/05/2021 14:57:38,149.9,1.7,179.9,55.4,80.6,46.2,3.7,51.9,0,25.3,2.98,82.73
634,04/05/2021 14:57:41,150.0,1.9,183.7,54.5,80.9,36.7,3.8,42.5,0,25.8,2.73,83.16
635,04/05/2021 14:57:44,150.0,2.1,179.8,46.0,71.1,38.5,3.4,43.9,0,23.7,2.42,82.56
636,04/05/2021 14:57:47,150.1,1.9,175.3,54.1,80.2,39.9,5.1,47.0,0,24.9,2.53,83.20
637,04/05/2021 14:57:50,150.0,2.1,187.1,53.3,79.6,41.1,5.0,48.1,0,26.1,2.39,83.00
638,04/05/2021 14:57:53,150.1,2.1,174.5,52.8,81.7,37.0,4.8,43.8,0,25.0,2.25,82.82
639,04/05/2021 14:57:56,150.0,2.1,185.5,49.6,76.2,36.8,2.8,41.6,0,25.2,2.47,82.84
640,04/05/2021 14:57:59,150.1,2.1,177.1,47.3,75.2,37.0,3.7,42.7,0,24.0,2.39,82.95
641,04/05/2021 14:58:2,150.0,2.0,177.6,49.1,74.8,39.4,3.8,45.2,0,24.1,2.51,83.02
642,04/05/2021 14:58:5,150.0,2.3,170.3,49.6,78.1,40.1,2.3,44.4,0,24.1,2.01,83.03
643,04/05/2021 14:58:8,149.9,2.3,179.0,51.8,76.8,42.5,4.1,48.5,0,25.0,2.11,83.09
644,04/05/2021 14:58:11,150.2,2.0,174.3,53.5,79.1,39.4,5.0,46.4,0,24.7,2.45,83.05
645,04/05/2021 14:58:14,149.9,1.9,179.1,49.2,75.7,43.6,6.2,51.9,0,24.3,2.64,82.58
646,04/05/2021 14:58:17,150.2,2.1,180.7,39.4,67.7,43.6,4.6,50.2,0,22.8,2.42,83.31
647,04/05/2021 14:58:20,149.9,1.8,192.9,45.9,74.0,43.5,5.6,51.1,0,25.1,2.86,83.34
648,04/05/2021 14:58:23,150.1,1.9,186.0,51.6,81.3,39.5,2.8,44.3,0,25.8,2.72,82.75
649,04/05/2021 14:58:26,149.9,2.1,178.8,43.6,71.9,41.1,3.1,46.2,0,23.6,2.28,82.95
650,04/05/2021 14:58:29,150.1,2.6,175.4,47.9,76.7,40.1,4.6,46.7,0,24.6,1.62,82.90
651,04/05/2021 14:58:32,149.9,2.2,182.7,47.1,76.5,39.8,4.3,46.1,0,24.8,2.21,82.83
652,04/05/2021 14:58:35,150.0,1.4,181.8,47.4,76.6,38.3,5.0,45.3,0,24.0,3.39,82.65
653,04/05/2021 14:58:38,150.1,2.2,177.3,68.5,95.7,39.2,4.1,45.3,1,28.4,2.16,83.18
654,04/05/2021 14:58:41,150.1,1.9,169.1,45.1,71.5,42.4,3.9,48.3,0,22.4,2.61,83.06
655,04/05/2021 14:58:44,149.8,1.9,184.2,53.8,78.9,38.0,1.8,41.8,1,25.6,2.66,83.39
656,04/05/2021 14:58:47,150.0,1.8,175.0,45.3,70.8,41.3,5.0,48.3,0,22.9,2.77,82.97
657,04/05/2021 14:58:50,150.1,2.0,182.3,48.2,73.5,43.4,4.6,50.0,0,24.4,2.53,82.99
658,04/05/2021 14:58:53,149.9,1.8,174.2,57.9,86.0,39.9,4.6,46.4,0,25.6,2.72,83.39
659,04/05/2021 14:58:56,149.8,1.7,173.0,56.3,84.3,44.4,2.6,49.0,1,25.1,2.82,83.23
660,04/05/2021 14:58:59,150.0,2.1,176.8,42.2,70.8,42.2,3.7,47.9,0,23.1,2.33,82.86
661,04/05/2021 14:59:2,150.0,2.4,179.3,57.3,85.1,44.7,3.3,50.0,0,26.6,1.87,83.26
662,04/05/2021 14:59:5,150.2,2.2,173.6,51.2,76.4,41.2,2.8,45.9,0,24.3,2.13,83.20
663,04/05/2021 14:59:8,150.0,1.9,180.7,42.5,72.4,35.8,5.1,42.9,0,23.4,2.68,82.87
664,04/05/2021 14:59:11,149.9,1.9,181.5,56.1,82.8,45.0,3.2,50.2,0,25.9,2.72,83.10
665,04/05/2021 14:59:14,150.1,2.2,178.4,56.8,85.6,38.3,4.8,45.0,0,26.3,2.14,83.14
666,04/05/2021 14:59:17,150.0,2.1,188.6,40.0,69.2,40.5,4.6,47.1,0,23.9,2.46,82.83
667,04/05/2021 14:59:20,150.1,2.3,177.0,48.2,74.8,38.9,3.4,44.3,0,24.3,2.07,82.94
668,04/05/2021 14:59:23,150.1,1.8,177.6,50.8,80.1,42.9,5.1,50.1,0,24.6,2.82,83.17
669,04/05/2021 14:59:26,150.1,2.1,179.0,44.3,71.9,39.2,4.8,46.0,0,23.6,2.41,82.95
670,04/05/2021 14:59:29,150.0,1.9,179.1,44.5,70.2,38.8,2.4,43.2,0,23.3,2.66,83.24
671,04/05/2021 14:59:32,150.1,1.9,177.9,50.1,77.5,38.8,4.9,45.7,0,24.4,2.65,82.82
672,04/05/2021 14:59:35,149.9,1.5,180.7,43.2,68.5,33.4,5.9,41.3,0,22.7,3.30,82.77
673,04/05/2021 14:59:38,150.1,1.7,185.0,55.8,84.6,34.5,4.2,40.7,0,26.2,3.03,83.29
674,04/05/2021 14:59:41,150.0,1.9,182.7,50.8,76.9,41.6,3.0,46.7,0,24.9,2.71,83.21
675,04/05/2021 14:59:44,150.0,2.3,172.0,48.5,75.2,42.4,4.8,49.2,0,23.9,1.97,82.46
676,04/05/2021 14:59:47,150.0,2.0,181.1,64.2,93.8,39.7,3.0,44.7,1,27.9,2.57,82.78
677,04/05/2021 14:59:50,150.1,1.9,174.7,55.2,84.2,40.7,3.2,45.9,0,25.3,2.67,82.83
678,04/05/2021 14:59:53,150.0,2.0,184.0,49.6,78.6,41.8,5.9,49.7,0,25.2,2.52,83.08
679,04/05/2021 14:59:56,149.9,2.2,170.9,53.1,80.7,42.8,4.9,49.7,0,24.7,2.13,83.24
680,04/05/2021 14:59:59,150.1,1.8,178.1,46.7,73.4,42.7,4.4,49.1,0,23.6,2.77,83.05
681,04/05/2021 15:0:2,150.0,2.2,187.8,45.4,72.4,40.9,4.5,47.4,0,24.8,2.29,82.79
682,04/05/2021 15:0:5,149.9,2.2,186.4,63.5,91.0,39.1,3.8,45.0,1,28.2,2.34,82.90
