VarName	Date	Screw speed	Pressure	Barrel temp - zone1	Mould temperature	Extraction temperature	Cooling time	Holding time	Cycle time	Sinks	TOT - Energy cons.	Schrinkage	Piece weight
455	09/05/2021 4:51:59	150.1	1.7	181.4	59.8	86.5	35.5	1.9	39.4	1	26.4	3.03	81.17
456	09/05/2021 4:52:2	150.0	1.8	177.6	54.0	82.9	39.5	5.9	47.4	0	25.2	2.84	85.5
457	09/05/2021 4:52:5	150.0	1.9	172.9	53.2	82.5	42.6	3.0	47.6	0	24.8	2.54	82.18
458	09/05/2021 4:52:8	149.9	2.6	178.8	56.9	83.2	38.8	4.2	45.0	0	26.5	1.57	83.81
459	09/05/2021 4:52:11	150.2	2.2	171.4	41.5	70.3	43.1	3.7	48.7	0	22.5	2.13	82.01
460	09/05/2021 4:52:14	150.3	1.8	183.3	45.4	72.4	41.4	4.1	47.5	0	23.9	2.8	82.72
461	09/05/2021 4:52:17	150.0	2.2	181.6	48.4	74.0	40.9	3.6	46.5	0	24.6	2.22	82.48
462	09/05/2021 4:52:20	150.2	2.0	171.3	54.8	84.2	42.2	4.0	48.2	0	25.0	2.45	83.34
463	09/05/2021 4:52:23	150.0	1.8	181.9	46.4	71.8	43.8	2.5	48.3	0	23.8	2.88	81.23
464	09/05/2021 4:52:26	149.9	1.9	194.4	52.0	80.9	41.8	4.8	48.6	0	26.6	2.85	84.01
465	09/05/2021 4:52:29	150.0	2.0	171.9	32.3	58.0	38.4	3.1	43.6	0	20.2	2.37	80.96
466	09/05/2021 4:52:32	150.1	2.0	188.0	49.0	75.6	34.9	2.7	39.5	0	25.2	2.64	81.55
467	09/05/2021 4:52:35	149.8	1.8	169.0	52.1	79.8	32.3	2.2	36.5	1	23.9	2.65	81.18
468	09/05/2021 4:52:38	149.9	2.3	176.3	51.1	76.4	43.4	4.4	49.8	0	24.6	2.08	83.51
469	09/05/2021 4:52:41	150.1	2.2	182.5	43.5	70.8	44.9	3.2	50.0	0	23.9	2.18	81.7
470	09/05/2021 4:52:44	150.0	1.7	185.1	53.6	81.8	33.8	4.0	39.9	0	25.8	2.95	83.33
471	09/05/2021 4:52:47	150.2	2.0	174.7	57.7	86.7	38.8	4.3	45.1	0	26.0	2.39	84.06
472	09/05/2021 4:52:50	150.0	2.0	180.2	48.0	74.2	42.5	2.8	47.3	0	24.3	2.43	81.67
473	09/05/2021 4:52:53	150.1	2.5	175.5	50.1	77.7	41.2	3.2	46.4	0	24.8	1.72	82.22
474	09/05/2021 4:52:56	150.0	2.2	185.1	50.7	76.9	34.4	4.0	40.4	0	25.5	2.19	83.05
475	09/05/2021 4:52:59	150.1	2.0	177.1	39.6	66.3	34.9	3.6	40.5	0	22.3	2.43	81.83
476	09/05/2021 4:53:2	150.0	2.1	179.7	54.7	83.4	36.2	2.9	41.1	0	25.9	2.33	82.17
477	09/05/2021 4:53:5	150.1	2.3	183.4	43.2	70.2	35.0	5.3	42.3	0	24.0	2.13	83.6
478	09/05/2021 4:53:8	150.1	1.8	181.7	56.7	85.3	38.3	2.0	42.3	1	26.2	2.79	81.19
479	09/05/2021 4:53:11	149.9	1.9	173.0	56.7	84.5	41.2	5.7	49.0	0	25.3	2.54	85.61
480	09/05/2021 4:53:14	150.0	2.2	175.7	46.7	76.6	42.4	2.5	46.9	0	24.1	2.13	81.29
481	09/05/2021 4:53:17	150.0	1.5	180.6	58.0	86.9	37.9	3.3	43.2	0	26.1	3.19	82.77
482	09/05/2021 4:53:20	150.0	1.7	175.6	45.6	74.8	39.2	3.7	44.9	0	23.3	2.91	82.37
483	09/05/2021 4:53:23	149.9	2.1	178.4	58.1	88.0	49.0	3.4	54.3	0	26.5	2.34	82.92
484	09/05/2021 4:53:26	149.9	1.7	177.7	41.8	67.2	43.7	3.8	49.4	0	22.4	2.91	82.12
485	09/05/2021 4:53:29	150.1	1.7	184.4	44.3	73.4	45.0	3.2	50.2	0	23.9	3.04	81.78
486	09/05/2021 4:53:32	150.1	1.9	176.5	59.5	88.7	41.2	3.3	46.5	0	26.4	2.57	82.98
487	09/05/2021 4:53:35	150.0	1.8	175.0	56.4	85.9	41.2	2.9	46.1	0	25.5	2.81	82.25
488	09/05/2021 4:53:38	150.0	1.9	173.3	61.8	90.0	40.0	4.5	46.5	1	26.4	2.55	84.61
489	09/05/2021 4:53:41	149.9	2.0	179.1	35.0	62.2	40.5	4.1	46.6	0	21.6	2.55	81.84
490	09/05/2021 4:53:44	150.0	2.2	167.1	45.2	73.3	47.2	3.6	52.8	0	22.8	2.03	82.25
491	09/05/2021 4:53:47	150.1	1.9	181.7	67.5	94.8	40.4	3.2	45.6	1	28.3	2.63	83.34
492	09/05/2021 4:53:50	149.9	1.7	174.4	40.2	67.0	42.6	4.4	49.0	0	21.8	2.92	82.49
493	09/05/2021 4:53:53	149.8	2.1	185.9	55.3	81.0	40.3	3.5	45.8	0	26.3	2.48	82.81
494	09/05/2021 4:53:56	150.0	2.2	177.8	53.0	80.6	40.7	4.2	46.9	0	25.3	2.23	83.42
495	09/05/2021 4:53:59	150.0	2.1	176.2	56.5	81.8	41.0	3.1	46.1	0	25.6	2.32	82.5
496	09/05/2021 4:54:2	150.1	2.2	177.7	49.1	78.0	40.3	3.1	45.5	0	24.7	2.15	82.06
497	09/05/2021 4:54:5	150.0	1.7	187.2	49.6	74.6	41.9	2.8	46.7	0	24.8	3.05	81.75
498	09/05/2021 4:54:8	149.9	2.0	169.9	58.6	87.0	37.9	4.3	44.2	0	25.5	2.46	84.03
499	09/05/2021 4:54:11	149.8	1.9	178.6	48.1	77.3	38.1	5.1	45.3	0	24.3	2.6	83.95
500	09/05/2021 4:54:14	150.0	2.0	185.1	45.1	72.0	35.4	3.2	40.6	0	24.3	2.48	81.88
501	09/05/2021 4:54:17	150.0	1.9	182.8	39.2	65.1	45.0	3.9	50.9	0	22.6	2.64	82.05
502	09/05/2021 4:54:20	149.9	1.8	181.7	50.1	75.7	39.2	4.1	45.3	0	24.6	2.8	83.07
503	09/05/2021 4:54:23	149.9	1.9	185.4	52.0	81.7	43.4	3.4	48.9	0	25.8	2.75	82.53
504	09/05/2021 4:54:26	149.9	1.9	177.8	46.9	72.4	46.3	3.7	52.0	0	23.6	2.58	82.43
505	09/05/2021 4:54:29	149.7	2.1	186.3	44.1	71.0	40.9	3.8	46.7	0	24.2	2.47	82.36
506	09/05/2021 4:54:32	150.0	1.6	173.6	58.4	86.4	39.3	3.0	44.3	1	25.5	2.99	82.44
507	09/05/2021 4:54:35	149.9	2.3	178.6	54.6	82.2	41.8	3.5	47.3	0	25.9	2.01	82.83
508	09/05/2021 4:54:38	150.2	2.1	175.9	48.0	73.8	42.6	3.4	47.9	0	23.9	2.32	82.2
509	09/05/2021 4:54:41	149.9	2.4	177.9	58.6	86.7	36.7	3.3	42.0	0	26.7	1.87	82.86
510	09/05/2021 4:54:44	149.8	2.0	174.5	47.1	73.1	38.0	4.2	44.3	0	23.5	2.4	83.0
511	09/05/2021 4:54:47	149.9	2.1	183.3	30.7	58.3	38.2	5.7	45.9	0	21.3	2.43	82.48
512	09/05/2021 4:54:50	150.0	2.3	173.5	58.7	86.6	37.0	4.3	43.3	0	26.2	2.0	84.07
513	09/05/2021 4:54:53	150.0	2.0	181.6	48.5	77.9	39.7	4.6	46.3	0	24.8	2.49	83.51
514	09/05/2021 4:54:56	150.0	2.1	181.6	66.4	92.7	36.0	3.3	41.2	1	28.2	2.38	83.34
515	09/05/2021 4:54:59	150.0	2.2	183.1	49.3	75.9	42.6	2.9	47.5	0	25.0	2.22	81.8
516	09/05/2021 4:55:2	150.1	2.0	181.2	43.4	73.4	41.2	2.7	45.9	0	23.8	2.48	81.28
517	09/05/2021 4:55:5	149.9	2.3	178.8	56.6	84.7	36.8	5.3	44.1	0	26.3	2.07	85.04
518	09/05/2021 4:55:8	150.0	2.0	173.0	43.0	72.2	39.7	4.1	45.8	0	22.8	2.48	82.51
519	09/05/2021 4:55:11	149.9	1.8	179.2	53.8	83.4	43.6	4.0	49.6	0	25.5	2.76	83.35
520	09/05/2021 4:55:14	150.0	2.1	181.9	54.2	82.9	36.6	3.4	42.0	0	26.0	2.31	82.63
521	09/05/2021 4:55:17	150.0	2.0	181.5	52.9	82.2	38.4	3.9	44.3	0	25.6	2.54	83.14
522	09/05/2021 4:55:20	150.1	1.9	179.7	48.1	77.7	32.5	5.2	39.6	0	24.4	2.7	84.0
523	09/05/2021 4:55:23	149.9	2.1	180.3	46.8	73.5	41.0	2.9	45.9	0	24.2	2.3	81.67
524	09/05/2021 4:55:26	150.0	1.9	180.1	53.1	78.9	38.3	3.0	43.2	0	25.1	2.69	82.11
525	09/05/2021 4:55:29	150.1	1.7	179.3	43.2	72.2	45.1	3.6	50.7	0	23.2	2.9	82.1
526	09/05/2021 4:55:32	150.2	2.2	173.5	45.8	74.6	38.1	3.3	43.4	0	23.6	2.06	81.96
527	09/05/2021 4:55:35	149.8	2.4	181.1	53.5	81.7	41.8	5.0	48.8	0	26.1	1.86	84.43
528	09/05/2021 4:55:38	150.3	1.9	176.6	40.2	68.0	44.2	2.7	48.9	0	22.4	2.57	81.11
529	09/05/2021 4:55:41	150.0	2.1	178.8	43.9	70.3	39.8	2.7	44.5	0	23.4	2.39	81.32
530	09/05/2021 4:55:44	149.9	2.2	178.0	42.1	68.0	37.3	5.6	44.9	0	23.0	2.19	83.77
531	09/05/2021 4:55:47	150.0	2.1	187.0	48.2	76.6	45.4	4.6	52.0	0	25.3	2.42	83.45
532	09/05/2021 4:55:50	150.0	2.0	182.8	38.8	66.7	35.9	4.2	42.2	0	22.9	2.48	82.27
533	09/05/2021 4:55:53	150.1	1.8	179.7	52.4	82.1	45.4	5.1	52.5	0	25.2	2.84	84.38
534	09/05/2021 4:55:56	149.9	2.0	184.0	48.7	76.3	38.3	4.6	44.8	0	24.9	2.48	83.46
535	09/05/2021 4:55:59	150.0	2.0	184.1	45.8	72.5	46.9	3.7	52.6	0	24.2	2.56	82.4
536	09/05/2021 4:56:2	150.0	1.8	174.4	40.6	67.3	39.2	2.9	44.1	0	22.0	2.78	81.28
537	09/05/2021 4:56:5	150.0	1.8	179.1	45.9	74.1	36.7	4.9	43.6	0	23.7	2.75	83.5
538	09/05/2021 4:56:8	150.1	2.2	180.8	49.3	76.0	35.7	5.6	43.3	0	24.8	2.25	84.56
539	09/05/2021 4:56:11	150.0	1.8	179.6	58.9	88.9	34.3	2.9	39.2	0	26.6	2.73	82.37
540	09/05/2021 4:56:14	150.0	2.0	180.4	42.3	71.3	37.6	4.3	43.9	0	23.4	2.46	82.62
541	09/05/2021 4:56:17	150.1	1.8	182.5	68.8	94.3	39.1	4.6	45.7	1	28.4	2.78	85.47
542	09/05/2021 4:56:20	150.0	1.7	180.6	42.2	72.2	40.2	4.0	46.2	0	23.2	2.91	82.33
543	09/05/2021 4:56:23	150.1	2.1	181.8	47.6	75.4	40.3	1.5	43.8	0	24.6	2.41	80.32
544	09/05/2021 4:56:26	150.0	2.2	183.4	35.8	63.4	40.8	2.5	45.3	0	22.5	2.2	80.73
545	09/05/2021 4:56:29	149.9	2.0	175.4	44.0	73.6	39.9	4.2	46.1	0	23.3	2.42	82.68
546	09/05/2021 4:56:32	150.0	1.9	182.2	42.7	69.3	39.2	3.7	44.9	0	23.3	2.7	82.12
547	09/05/2021 4:56:35	150.0	2.1	182.8	44.9	74.8	34.4	5.9	42.3	0	24.4	2.3	84.31
548	09/05/2021 4:56:38	150.1	2.2	185.7	49.9	77.5	40.0	3.3	45.4	0	25.5	2.28	82.31
549	09/05/2021 4:56:41	149.9	2.0	167.3	59.2	88.2	37.1	3.7	42.8	0	25.4	2.41	83.37
550	09/05/2021 4:56:44	150.0	2.2	180.6	63.9	89.6	40.0	3.9	45.9	1	27.7	2.14	84.04
551	09/05/2021 4:56:47	150.0	1.9	180.4	51.5	77.5	39.1	5.2	46.3	0	24.9	2.59	84.43
552	09/05/2021 4:56:50	150.0	1.7	184.2	40.9	70.9	42.5	2.8	47.3	0	23.4	2.92	81.24
553	09/05/2021 4:56:53	149.9	2.2	176.7	57.4	86.6	36.3	4.5	42.9	0	26.2	2.2	84.25
554	09/05/2021 4:56:56	150.0	2.0	177.9	62.3	90.8	40.2	4.5	46.6	1	27.1	2.53	84.62
555	09/05/2021 4:56:59	149.9	2.3	180.8	49.4	78.7	43.9	5.1	51.1	0	25.2	2.05	84.12
556	09/05/2021 4:57:2	150.0	2.3	185.9	48.0	74.9	37.1	2.9	42.0	0	25.1	2.17	81.7
557	09/05/2021 4:57:5	149.9	2.1	183.8	52.8	81.0	39.1	2.4	43.5	0	25.8	2.44	81.52
558	09/05/2021 4:57:8	150.0	2.1	172.7	54.8	81.4	42.4	2.4	46.8	0	25.0	2.22	81.58
559	09/05/2021 4:57:11	149.8	2.1	179.4	44.6	70.4	38.6	5.5	46.2	0	23.6	2.3	83.98
560	09/05/2021 4:57:14	149.8	1.8	180.5	51.4	79.1	39.8	6.1	47.9	0	24.9	2.75	85.41
561	09/05/2021 4:57:17	149.9	1.9	173.4	48.1	74.6	42.2	5.4	49.6	0	23.5	2.64	84.25
562	09/05/2021 4:57:20	150.0	2.0	179.6	68.6	96.4	43.0	4.5	49.5	1	28.5	2.42	85.24
563	09/05/2021 4:57:23	149.8	2.0	187.9	55.0	80.0	34.4	3.1	39.6	0	26.3	2.59	82.44
564	09/05/2021 4:57:26	150.1	1.9	178.1	55.3	82.6	37.4	4.0	43.5	0	25.5	2.62	83.47
565	09/05/2021 4:57:29	150.0	2.0	170.9	54.5	82.1	42.8	3.8	48.6	0	24.8	2.34	83.16
566	09/05/2021 4:57:32	150.0	2.0	182.3	52.1	77.5	37.3	3.4	42.7	0	25.2	2.51	82.55
567	09/05/2021 4:57:35	150.0	1.7	183.1	43.1	69.2	38.1	2.6	42.7	0	23.3	2.93	81.18
568	09/05/2021 4:57:38	150.0	2.0	174.7	41.6	68.2	37.9	3.3	43.2	0	22.5	2.41	81.67
569	09/05/2021 4:57:41	150.1	1.9	178.1	44.7	72.9	39.0	3.8	44.8	0	23.5	2.61	82.39
570	09/05/2021 4:57:44	150.0	1.8	181.3	50.6	80.6	39.3	3.7	45.1	0	25.1	2.77	82.78
571	09/05/2021 4:57:47	150.0	1.8	181.2	54.2	81.1	44.7	5.8	52.4	0	25.5	2.79	85.33
572	09/05/2021 4:57:50	150.0	2.1	177.9	36.5	62.7	42.7	4.1	48.8	0	21.8	2.36	81.97
573	09/05/2021 4:57:53	150.0	2.0	186.6	46.1	72.6	40.6	4.2	46.8	0	24.5	2.54	82.82
574	09/05/2021 4:57:56	150.0	2.0	185.0	53.5	78.8	39.2	6.0	47.2	0	25.8	2.5	85.55
575	09/05/2021 4:57:59	149.9	2.0	179.0	47.0	74.9	41.1	4.0	47.0	0	24.1	2.52	82.73
576	09/05/2021 4:58:2	149.9	1.9	175.6	50.8	80.4	38.4	3.6	44.0	0	24.6	2.56	82.68
577	09/05/2021 4:58:5	150.0	2.0	178.0	45.6	73.4	35.7	4.3	42.1	0	23.7	2.46	82.95
578	09/05/2021 4:58:8	150.0	2.3	184.3	50.5	77.6	41.9	3.9	47.8	0	25.5	2.11	82.93
579	09/05/2021 4:58:11	149.9	1.6	175.6	51.4	78.1	38.1	4.3	44.4	0	24.1	3.12	83.41
580	09/05/2021 4:58:14	150.1	1.6	179.5	44.9	72.6	40.4	4.3	46.7	0	23.3	3.12	82.82
581	09/05/2021 4:58:17	149.9	1.9	175.0	58.1	84.6	42.1	2.4	46.4	1	25.7	2.55	81.71
582	09/05/2021 4:58:20	150.1	1.9	172.7	54.3	81.2	40.7	3.7	46.5	0	24.7	2.57	83.05
583	09/05/2021 4:58:23	150.0	2.0	188.2	45.8	73.7	33.9	4.7	40.6	0	24.8	2.57	83.34
584	09/05/2021 4:58:26	150.0	1.6	178.3	54.1	83.5	41.6	3.3	46.9	0	25.2	3.13	82.59
585	09/05/2021 4:58:29	149.9	1.8	168.0	48.3	76.2	42.0	3.8	47.8	0	23.1	2.64	82.65
586	09/05/2021 4:58:32	150.0	2.1	184.2	63.1	90.5	40.5	4.0	46.5	1	27.9	2.33	84.06
587	09/05/2021 4:58:35	150.1	1.8	166.7	52.4	80.9	39.9	3.2	45.0	0	23.8	2.61	82.3
588	09/05/2021 4:58:38	149.9	1.9	170.4	42.9	72.7	41.1	2.5	45.7	0	22.5	2.5	81.1
589	09/05/2021 4:58:41	150.0	1.9	168.4	45.0	72.2	39.5	4.1	45.7	0	22.5	2.49	82.69
590	09/05/2021 4:58:44	150.1	2.1	182.6	57.3	85.8	40.4	4.7	47.1	0	26.7	2.34	84.41
591	09/05/2021 4:58:47	149.9	1.7	170.3	56.8	85.9	43.7	3.9	49.6	0	25.0	2.83	83.41
592	09/05/2021 4:58:50	150.1	2.1	174.3	62.1	91.9	47.7	5.3	55.0	1	26.9	2.29	85.68
593	09/05/2021 4:58:53	150.1	1.6	175.0	49.5	75.2	36.7	3.1	41.8	0	23.6	3.03	81.99
594	09/05/2021 4:58:56	149.9	2.0	167.4	54.6	82.9	35.3	3.8	41.1	0	24.5	2.32	83.12
595	09/05/2021 4:58:59	150.0	1.8	186.0	50.2	78.4	36.3	3.0	41.3	0	25.3	2.86	81.93
596	09/05/2021 4:59:2	149.8	1.9	184.7	45.2	72.5	44.6	6.5	53.0	0	24.1	2.72	84.91
597	09/05/2021 4:59:5	150.1	1.7	182.2	56.2	85.2	43.4	4.2	49.6	0	26.0	3.03	83.77
598	09/05/2021 4:59:8	150.0	1.9	183.2	49.0	77.1	37.0	4.4	43.4	0	24.9	2.62	83.33
599	09/05/2021 4:59:11	149.8	1.5	172.3	44.2	71.9	36.1	3.9	42.0	0	22.4	3.11	82.39
600	09/05/2021 4:59:14	150.0	2.3	185.7	44.7	73.4	41.1	4.0	47.1	0	24.7	2.1	82.55
601	09/05/2021 4:59:17	150.0	1.8	176.0	43.5	69.9	40.7	5.6	48.4	0	22.8	2.73	83.93
602	09/05/2021 4:59:20	150.1	2.1	182.3	53.8	83.2	41.2	2.7	45.9	0	26.0	2.43	81.91
603	09/05/2021 4:59:23	150.1	1.7	176.6	39.9	66.9	40.2	4.2	46.4	0	22.1	2.85	82.31
604	09/05/2021 4:59:26	149.9	2.5	176.3	45.5	73.2	39.3	3.9	45.2	0	24.0	1.77	82.57
605	09/05/2021 4:59:29	149.9	1.9	176.2	46.2	73.3	36.7	4.8	43.5	0	23.4	2.67	83.46
606	09/05/2021 4:59:32	149.9	2.2	181.0	53.1	81.0	39.0	3.6	44.6	0	25.7	2.19	82.8
607	09/05/2021 4:59:35	150.0	2.2	181.0	53.0	78.6	40.1	3.4	45.5	0	25.5	2.2	82.62
608	09/05/2021 4:59:38	150.0	2.0	183.9	44.0	73.7	38.9	3.4	44.3	0	24.1	2.58	81.99
609	09/05/2021 4:59:41	150.0	2.1	179.7	56.0	81.3	37.3	3.9	43.2	0	25.8	2.38	83.42
610	09/05/2021 4:59:44	150.1	1.8	178.4	34.4	62.4	40.0	3.7	45.6	0	21.3	2.78	81.47
611	09/05/2021 4:59:47	150.1	1.9	177.4	63.4	92.6	40.1	5.3	47.4	1	27.3	2.59	85.86
612	09/05/2021 4:59:50	150.0	1.8	172.5	48.2	73.5	34.7	4.6	41.3	0	23.2	2.7	83.41
613	09/05/2021 4:59:53	150.0	1.9	184.3	49.9	76.4	46.3	4.4	52.6	0	24.9	2.73	83.38
614	09/05/2021 4:59:56	149.9	2.0	179.2	45.1	70.6	35.7	2.8	40.6	0	23.5	2.53	81.48
615	09/05/2021 4:59:59	150.1	2.1	177.4	57.0	85.4	43.9	3.2	49.1	0	26.1	2.34	82.64
616	09/05/2021 5:0:2	149.8	2.3	180.1	53.9	82.6	39.2	5.4	46.5	0	26.0	2.03	84.85
617	09/05/2021 5:0:5	150.0	2.2	183.4	53.8	79.2	39.2	5.2	46.4	0	25.8	2.29	84.6
618	09/05/2021 5:0:8	150.0	2.1	179.0	41.1	70.7	38.6	4.9	45.5	0	23.2	2.33	82.99
619	09/05/2021 5:0:11	150.1	1.9	184.2	46.1	75.6	36.9	3.8	42.6	0	24.5	2.75	82.46
620	09/05/2021 5:0:14	150.0	2.0	176.7	32.4	59.2	41.7	1.8	45.5	0	20.9	2.43	80.08
621	09/05/2021 5:0:17	150.0	1.6	176.5	45.2	73.3	40.9	3.9	46.8	0	23.1	3.01	82.52
622	09/05/2021 5:0:20	150.1	1.9	182.9	48.4	77.1	38.9	4.4	45.2	0	24.8	2.64	83.22
623	09/05/2021 5:0:23	150.0	2.4	191.4	47.2	75.3	32.8	4.2	39.0	0	25.8	2.06	82.95
624	09/05/2021 5:0:26	150.0	1.9	176.8	47.4	72.6	38.5	6.0	46.5	0	23.6	2.63	84.72
625	09/05/2021 5:0:29	149.8	1.5	185.7	55.7	82.7	34.2	3.5	39.7	0	25.9	3.31	82.95
626	09/05/2021 5:0:32	150.1	1.6	173.1	53.9	80.6	36.2	2.6	40.8	1	24.4	2.98	81.74
627	09/05/2021 5:0:35	150.1	1.8	187.7	54.9	84.1	42.2	4.1	48.2	0	26.5	2.83	83.49
628	09/05/2021 5:0:38	149.8	1.8	177.2	45.6	73.6	37.2	3.4	42.6	0	23.4	2.82	82.05
629	09/05/2021 5:0:41	150.0	2.0	180.7	42.6	69.4	39.8	3.5	45.3	0	23.3	2.54	81.96
630	09/05/2021 5:0:44	149.9	2.3	185.0	46.4	75.2	34.9	4.6	41.5	0	24.9	2.16	83.26
631	09/05/2021 5:0:47	150.0	2.0	174.2	37.8	63.9	39.0	2.2	43.2	0	21.6	2.44	80.55
632	09/05/2021 5:0:50	150.1	2.3	171.0	41.8	69.2	42.2	2.6	46.8	0	22.5	1.94	81.12
633	09/05/2021 5:0:53	150.1	1.5	177.6	51.8	81.1	41.5	7.2	50.7	0	24.6	3.18	86.55
634	09/05/2021 5:0:56	150.0	2.2	182.3	58.5	86.6	42.8	5.1	49.9	0	26.9	2.29	85.07
635	09/05/2021 5:0:59	150.0	2.0	177.2	48.5	77.6	45.3	3.8	51.2	0	24.3	2.54	82.72
636	09/05/2021 5:1:2	149.9	1.7	188.8	48.3	74.1	39.4	4.4	45.8	0	24.8	3.0	83.21
637	09/05/2021 5:1:5	150.0	1.9	192.4	47.1	74.5	38.9	5.7	46.6	0	25.3	2.72	84.38
638	09/05/2021 5:1:8	150.0	1.9	174.4	36.5	61.6	42.2	5.1	49.3	0	21.2	2.52	82.68
639	09/05/2021 5:1:11	150.0	2.0	172.3	47.2	76.6	39.1	4.0	45.1	0	23.6	2.49	82.8
640	09/05/2021 5:1:14	150.0	1.9	167.3	48.3	75.2	38.8	4.6	45.3	0	23.0	2.47	83.42
641	09/05/2021 5:1:17	150.1	1.8	175.4	52.4	78.7	37.6	2.4	42.0	1	24.4	2.82	81.43
642	09/05/2021 5:1:20	150.2	1.8	183.1	58.0	83.0	38.2	3.4	43.7	0	26.2	2.8	82.96
643	09/05/2021 5:1:23	149.9	1.9	184.0	55.0	85.0	32.3	3.0	37.3	0	26.3	2.74	82.24
644	09/05/2021 5:1:26	150.0	1.9	191.6	47.3	76.7	34.6	4.0	40.6	0	25.5	2.76	82.78
645	09/05/2021 5:1:29	150.0	2.3	180.8	53.8	82.1	39.8	2.1	43.9	1	26.0	2.03	81.17
646	09/05/2021 5:1:32	150.0	2.2	183.7	45.3	72.4	41.2	4.6	47.8	0	24.3	2.25	83.18
647	09/05/2021 5:1:35	150.0	1.8	177.3	46.8	74.8	41.0	5.4	48.4	0	23.7	2.76	84.12
648	09/05/2021 5:1:38	150.0	1.9	177.8	56.3	82.5	40.4	4.1	46.5	0	25.6	2.55	83.66
649	09/05/2021 5:1:41	149.9	2.0	195.4	36.3	64.9	42.5	3.9	48.4	0	23.6	2.69	81.82
650	09/05/2021 5:1:44	149.8	2.0	170.9	46.7	72.2	41.4	4.2	47.7	0	22.9	2.48	82.94
651	09/05/2021 5:1:47	150.1	2.0	177.0	54.4	81.4	34.7	6.7	43.4	0	25.2	2.51	86.37
652	09/05/2021 5:1:50	150.1	1.7	178.7	58.6	83.6	37.2	5.2	44.4	0	25.8	2.9	85.16
653	09/05/2021 5:1:53	150.1	1.8	174.3	39.7	69.0	37.8	3.0	42.8	0	22.2	2.67	81.35
654	09/05/2021 5:1:56	150.1	1.9	190.1	41.5	68.3	39.7	3.5	45.2	0	23.9	2.68	81.84
655	09/05/2021 5:1:59	150.0	2.3	184.1	49.3	76.5	39.5	2.8	44.3	0	25.3	2.03	81.67
656	09/05/2021 5:2:2	150.0	1.8	186.9	50.7	76.5	39.4	2.9	44.2	0	25.2	2.87	81.85
657	09/05/2021 5:2:5	149.9	1.8	177.3	55.9	85.2	41.5	2.4	45.9	1	25.7	2.72	81.61
658	09/05/2021 5:2:8	150.0	2.0	173.7	44.9	72.9	40.0	4.3	46.3	0	23.1	2.48	82.86
659	09/05/2021 5:2:11	150.1	1.9	168.2	41.4	66.7	44.8	3.7	50.5	0	21.5	2.57	82.01
660	09/05/2021 5:2:14	150.1	2.0	184.2	53.4	81.9	39.3	5.4	46.7	0	26.0	2.51	84.82
661	09/05/2021 5:2:17	150.1	1.9	181.5	47.7	76.2	43.3	4.4	49.7	0	24.5	2.61	83.21
662	09/05/2021 5:2:20	150.0	2.0	188.1	53.6	81.2	44.6	3.5	50.0	0	26.3	2.58	82.69
663	09/05/2021 5:2:23	149.9	2.1	183.9	47.3	74.8	38.2	4.0	44.3	0	24.7	2.37	82.81
664	09/05/2021 5:2:26	150.1	1.9	184.9	43.8	72.2	38.6	2.1	42.7	0	24.0	2.69	80.74
665	09/05/2021 5:2:29	149.9	1.7	184.1	44.4	70.1	42.9	4.9	49.8	0	23.6	2.95	83.37
666	09/05/2021 5:2:32	150.1	2.1	179.1	50.9	76.7	43.3	2.8	48.1	0	24.7	2.38	81.77
667	09/05/2021 5:2:35	150.2	2.1	175.8	40.8	68.1	42.8	2.6	47.4	0	22.5	2.38	81.07
668	09/05/2021 5:2:38	150.0	2.3	169.2	56.0	85.7	40.8	2.4	45.1	0	25.4	1.89	81.58
669	09/05/2021 5:2:41	150.2	2.0	185.7	57.6	85.4	36.6	4.9	43.5	0	26.9	2.49	84.69
670	09/05/2021 5:2:44	150.0	2.3	174.0	48.7	75.9	39.9	2.9	44.8	0	24.1	2.05	81.77
671	09/05/2021 5:2:47	150.0	2.3	176.0	54.8	82.3	39.2	4.1	45.3	0	25.6	2.06	83.46
672	09/05/2021 5:2:50	150.1	2.2	179.9	48.6	76.9	34.6	5.3	41.9	0	24.8	2.13	84.16
673	09/05/2021 5:2:53	150.0	2.2	182.8	59.7	85.6	40.5	4.4	46.9	0	27.0	2.26	84.31
674	09/05/2021 5:2:56	149.8	1.8	181.0	46.3	75.7	38.7	4.9	45.6	0	24.1	2.76	83.6
675	09/05/2021 5:2:59	150.0	2.1	180.1	45.0	74.7	38.8	4.5	45.3	0	24.1	2.37	83.08
676	09/05/2021 5:3:2	150.1	2.2	181.0	50.8	77.9	38.9	2.4	43.2	0	25.1	2.27	81.37
677	09/05/2021 5:3:5	150.0	2.4	175.9	55.3	82.6	42.6	3.5	48.2	0	25.8	1.86	82.92
678	09/05/2021 5:3:8	150.1	2.3	184.8	41.5	68.5	40.2	4.6	46.7	0	23.8	2.06	82.78
679	09/05/2021 5:3:11	150.0	2.1	186.8	53.4	83.3	42.4	4.1	48.5	0	26.5	2.41	83.35
680	09/05/2021 5:3:14	150.0	2.0	183.2	55.9	81.6	35.9	6.2	44.1	0	26.0	2.57	86.07
681	09/05/2021 5:3:17	150.1	1.8	180.6	38.3	67.4	40.3	1.5	43.8	0	22.4	2.8	80.02
682	09/05/2021 5:3:20	150.0	1.9	187.4	54.0	79.8	48.2	3.6	53.8	0	26.0	2.77	82.91
